District_Name,Crop,Area,Production,Rainfall
SAMASTIPUR,Moong(Green Gram),11204.0,0.40601570867547304,1105.8
PASHCHIM CHAMPARAN,Moong(Green Gram),854.0,0.5761124121779859,1069.9
KHORDHA,Moong(Green Gram),17857.0,0.18109424875399005,1648.2
KANDHAMAL,Moong(Green Gram),70.0,0.14285714285714285,1484.3
MADHEPURA,Moong(Green Gram),145.0,0.5103448275862069,1061.0
SANGRUR,Moong(Green Gram),4500.0,0.5333333333333333,405.3
KAIMUR (BHABUA),Moong(Green Gram),115.0,0.5826086956521739,1061.0
SAMASTIPUR,Moong(Green Gram),43.0,0.4883720930232558,1353.9
BHAGALPUR,Moong(Green Gram),1182.0,0.36125211505922167,1061.0
SANGRUR,Moong(Green Gram),5700.0,0.5789473684210527,364.4
BOUDH,Moong(Green Gram),1188.0,0.22297979797979797,1632.4
DANTEWADA,Moong(Green Gram),1024.0,0.2080078125,1144.5
DEOGARH,Moong(Green Gram),450.0,0.2251111111111111,1405.9
MUNGER,Moong(Green Gram),68.0,0.6176470588235294,907.8
TIRUVANNAMALAI,Moong(Green Gram),545.0,0.5192660550458715,1095.2
SUPAUL,Moong(Green Gram),459.0,0.8997821350762527,1069.9
ARARIA,Moong(Green Gram),1097.0,0.504102096627165,1052.8
KATIHAR,Moong(Green Gram),2720.0,0.5279411764705882,1052.8
DEOGARH,Moong(Green Gram),91.0,0.39999999999999997,1405.9
SANGRUR,Moong(Green Gram),6000.0,0.7,588.6
CUTTACK,Moong(Green Gram),822.0,0.2670316301703163,1538.9
MADHUBANI,Moong(Green Gram),5424.0,0.6460176991150443,1032.4
SURGUJA,Moong(Green Gram),78.0,0.19230769230769232,1694.3
UDAM SINGH NAGAR,Moong(Green Gram),16.0,0.5,1287.4
SANGRUR,Moong(Green Gram),6500.0,0.7230769230769231,690.1
BEGUSARAI,Moong(Green Gram),67.0,0.5671641791044776,1353.9
TIRUNELVELI,Moong(Green Gram),5553.0,0.6547811993517018,928.5
BILASPUR,Moong(Green Gram),22.0,0.2727272727272727,1302.7
NAWADA,Moong(Green Gram),179.0,0.5642458100558659,1052.8
RAJNANDGAON,Moong(Green Gram),409.0,0.2200488997555012,1281.2
PASHCHIM CHAMPARAN,Moong(Green Gram),8.0,0.5,1061.0
SANGRUR,Moong(Green Gram),600.0,1.1666666666666667,361.2
SAMASTIPUR,Moong(Green Gram),11364.0,0.6129883843717001,1147.8
BILASPUR,Moong(Green Gram),49.0,0.16326530612244897,906.3
TARN TARAN,Moong(Green Gram),12000.0,0.8333333333333334,586.6
KENDUJHAR,Moong(Green Gram),3.0,0.3333333333333333,1357.1
BHAGALPUR,Moong(Green Gram),85.0,0.6588235294117647,889.3
SIWAN,Moong(Green Gram),4.0,0.5,1247.0
CUTTACK,Moong(Green Gram),1566.0,0.2969987228607918,1330.3
SARAN,Moong(Green Gram),2507.0,0.43917032309533305,1097.1
BANKA,Moong(Green Gram),1153.0,0.608846487424111,1105.8
DEOGARH,Moong(Green Gram),533.0,0.3360225140712946,1633.8
TARN TARAN,Moong(Green Gram),1200.0,0.9166666666666666,493.6
SURGUJA,Moong(Green Gram),16.0,0.1875,1144.5
SAMASTIPUR,Moong(Green Gram),33.0,0.696969696969697,1052.8
KABIRDHAM,Moong(Green Gram),25.0,0.16,1694.3
MADHEPURA,Moong(Green Gram),18867.0,0.576986272327344,1097.1
TARN TARAN,Moong(Green Gram),11000.0,0.6363636363636364,705.2
BEGUSARAI,Moong(Green Gram),74.0,0.581081081081081,1147.8
BALANGIR,Moong(Green Gram),2542.0,0.22399685287175453,1716.9
MUNGER,Moong(Green Gram),100.0,0.46,1147.8
JANJGIR-CHAMPA,Moong(Green Gram),226.0,0.24336283185840707,1306.6
MAHASAMUND,Moong(Green Gram),3061.0,0.20450833061091148,1144.5
BALRAMPUR,Moong(Green Gram),29.0,0.1724137931034483,1377.4
DEOGARH,Moong(Green Gram),1185.0,0.2150210970464135,1538.9
THENI,Moong(Green Gram),129.0,0.4263565891472868,318.0
TARN TARAN,Moong(Green Gram),900.0,0.6666666666666666,451.5
ARARIA,Moong(Green Gram),8690.0,0.6339470655926353,1105.8
KANDHAMAL,Moong(Green Gram),36.0,0.13611111111111113,1330.3
DEOGARH,Moong(Green Gram),228.0,0.23903508771929824,1633.8
CUDDALORE,Moong(Green Gram),3989.0,0.6016545500125344,636.1
BALANGIR,Moong(Green Gram),3023.0,0.17899437644723784,1716.9
BOUDH,Moong(Green Gram),211.0,0.1819905213270142,1210.1
DEOGARH,Moong(Green Gram),1946.0,0.23201438848920863,1716.9
PASHCHIM CHAMPARAN,Moong(Green Gram),236.0,0.5127118644067796,629.2
BALANGIR,Moong(Green Gram),4594.0,0.2560078363082281,1633.8
MADHEPURA,Moong(Green Gram),16456.0,0.2930238210986874,1069.9
KHORDHA,Moong(Green Gram),240.0,0.3333333333333333,1484.3
PUDUKKOTTAI,Moong(Green Gram),331.0,0.4773413897280967,1079.7
MAHASAMUND,Moong(Green Gram),342.0,0.17251461988304093,1144.5
KRISHNAGIRI,Moong(Green Gram),1843.0,0.5626695604991861,741.9
CUDDALORE,Moong(Green Gram),3075.0,0.5723577235772358,926.5
ARIYALUR,Moong(Green Gram),4.0,0.5,1095.2
SUPAUL,Moong(Green Gram),21081.0,0.6910013756463166,1032.4
KHORDHA,Moong(Green Gram),26230.0,0.3759054517727793,1484.3
TARN TARAN,Moong(Green Gram),12000.0,0.6666666666666666,382.7
SAMASTIPUR,Moong(Green Gram),10449.0,0.5549813379270744,1052.8
BOUDH,Moong(Green Gram),729.0,0.1759945130315501,1210.1
PASHCHIM CHAMPARAN,Moong(Green Gram),98.0,0.5612244897959183,1097.1
BALANGIR,Moong(Green Gram),4979.0,0.18300863627234384,1633.8
UDAM SINGH NAGAR,Moong(Green Gram),10.0,0.5,1735.4
JANJGIR-CHAMPA,Moong(Green Gram),255.0,0.25882352941176473,1281.2
ARIYALUR,Moong(Green Gram),13.0,0.8461538461538461,928.5
DEOGARH,Moong(Green Gram),370.0,0.31297297297297294,1716.9
BHAGALPUR,Moong(Green Gram),398.0,0.6708542713567839,1197.7
KATIHAR,Moong(Green Gram),198.0,0.42424242424242425,1052.8
DEOGARH,Moong(Green Gram),1201.0,0.18401332223147376,1633.8
KENDUJHAR,Moong(Green Gram),98.0,0.15306122448979592,1357.1
MADHEPURA,Moong(Green Gram),547.0,0.5502742230347349,1105.8
DEOGARH,Moong(Green Gram),442.0,0.32895927601809954,1716.9
BALANGIR,Moong(Green Gram),4675.0,0.19899465240641712,1716.9
DINDIGUL,Moong(Green Gram),4126.0,0.5763451284537082,348.5
TARN TARAN,Moong(Green Gram),1000.0,0.8,361.2
BALODA BAZAR,Moong(Green Gram),16.0,0.1875,1302.7
RAMANATHAPURAM,Moong(Green Gram),415.0,0.344578313253012,928.5
CUDDALORE,Moong(Green Gram),212.0,0.5613207547169812,741.9
DANTEWADA,Moong(Green Gram),1205.0,0.3004149377593361,1694.3
SAMASTIPUR,Moong(Green Gram),45.0,0.6,907.8
KARUR,Moong(Green Gram),96.0,0.3125,950.5
JANJGIR-CHAMPA,Moong(Green Gram),257.0,0.23735408560311283,1694.3
NAWADA,Moong(Green Gram),1546.0,0.5271668822768435,1097.1
BALANGIR,Moong(Green Gram),3212.0,0.24498754669987546,1503.4
SANGRUR,Moong(Green Gram),300.0,1.0,493.6
NAWADA,Moong(Green Gram),1277.0,0.5262333594361785,1052.8
BHAGALPUR,Moong(Green Gram),342.0,0.5380116959064327,629.2
SANGRUR,Moong(Green Gram),3000.0,1.0,586.6
HAMIRPUR,Moong(Green Gram),4.0,0.5,1218.4
SANGRUR,Moong(Green Gram),5000.0,0.8,705.2
UDAM SINGH NAGAR,Moong(Green Gram),9.0,0.3333333333333333,1734.3
SANGRUR,Moong(Green Gram),800.0,0.875,451.5
BALESHWAR,Moong(Green Gram),2306.0,0.40099739809193413,1536.9
CUTTACK,Moong(Green Gram),30588.0,0.33700143847260366,1330.3
BANKA,Moong(Green Gram),482.0,0.31950207468879666,1105.8
KHORDHA,Moong(Green Gram),21377.0,0.12346914908546569,1672.5
SHEOHAR,Moong(Green Gram),885.0,0.6824858757062147,907.8
BHAGALPUR,Moong(Green Gram),699.0,0.7610872675250357,1097.1
BALANGIR,Moong(Green Gram),4115.0,0.15300121506682868,1503.4
DEOGARH,Moong(Green Gram),423.0,0.3210401891252955,1291.9
JANJGIR-CHAMPA,Moong(Green Gram),124.0,0.24193548387096775,1302.7
DEOGARH,Moong(Green Gram),916.0,0.26397379912663754,1291.9
DEOGARH,Moong(Green Gram),206.0,0.3150485436893204,1330.3
KORAPUT,Moong(Green Gram),87.0,0.5781609195402299,1536.9
BHAGALPUR,Moong(Green Gram),508.0,0.6535433070866141,629.2
PASHCHIM CHAMPARAN,Moong(Green Gram),45.0,0.5333333333333333,1105.8
PASHCHIM CHAMPARAN,Moong(Green Gram),850.0,0.39176470588235296,1097.1
DEOGARH,Moong(Green Gram),559.0,0.3320214669051878,1538.9
BHADRAK,Moong(Green Gram),4054.0,0.2489886531820424,1672.5
KHORDHA,Moong(Green Gram),10975.0,0.15890660592255126,1097.2
BOUDH,Moong(Green Gram),1113.0,0.19299191374663074,1536.9
SAMASTIPUR,Moong(Green Gram),10468.0,0.6159724875811998,907.8
MADHUBANI,Moong(Green Gram),281.0,0.900355871886121,1069.9
TARN TARAN,Moong(Green Gram),1400.0,1.0,717.1
NAWADA,Moong(Green Gram),124.0,0.7983870967741935,1600.2
DANTEWADA,Moong(Green Gram),1503.0,0.34464404524284764,1694.3
BHAGALPUR,Moong(Green Gram),346.0,0.43352601156069365,889.3
RAJNANDGAON,Moong(Green Gram),107.0,0.205607476635514,1281.2
TARN TARAN,Moong(Green Gram),1800.0,0.5555555555555556,594.8
KANDHAMAL,Moong(Green Gram),89.0,0.22808988764044943,1330.3
MUNGER,Moong(Green Gram),183.0,0.7540983606557377,1402.7
KABIRDHAM,Moong(Green Gram),33.0,0.18181818181818182,1287.2
SURGUJA,Moong(Green Gram),72.0,0.18055555555555555,1144.5
KANKER,Moong(Green Gram),46.0,0.2826086956521739,1420.0
KRISHNAGIRI,Moong(Green Gram),82.0,0.8048780487804879,741.9
DEOGARH,Moong(Green Gram),216.0,0.28379629629629627,1538.9
TARN TARAN,Moong(Green Gram),1300.0,0.6153846153846154,647.7
PASHCHIM CHAMPARAN,Moong(Green Gram),45.0,0.4666666666666667,1032.4
DEOGARH,Moong(Green Gram),712.0,0.2660112359550562,1330.3
SANGRUR,Moong(Green Gram),3000.0,1.0,382.7
KANDHAMAL,Moong(Green Gram),197.0,0.06040609137055838,1097.2
DEOGARH,Moong(Green Gram),354.0,0.32514124293785307,1330.3
PASHCHIM CHAMPARAN,Moong(Green Gram),883.0,0.6240090600226501,1032.4
SAMASTIPUR,Moong(Green Gram),27.0,0.037037037037037035,1600.2
VILLUPURAM,Moong(Green Gram),8854.0,0.4670205556810481,972.0
DEOGARH,Moong(Green Gram),45.0,0.2866666666666667,1632.4
SURGUJA,Moong(Green Gram),93.0,0.1935483870967742,1600.1
JASHPUR,Moong(Green Gram),38.0,0.2894736842105263,1278.7
PATIALA,Moong(Green Gram),100.0,1.0,717.1
KATIHAR,Moong(Green Gram),3443.0,0.546035434214348,1600.2
MADURAI,Moong(Green Gram),9406.0,0.5510312566446949,922.6
DINDIGUL,Moong(Green Gram),3095.0,0.5121163166397416,927.9
BHOJPUR,Moong(Green Gram),29.0,0.5862068965517241,1105.8
KAIMUR (BHABUA),Moong(Green Gram),5.0,0.6,629.2
TIRUNELVELI,Moong(Green Gram),4098.0,0.3257686676427526,636.1
PATIALA,Moong(Green Gram),100.0,1.0,594.8
BALANGIR,Moong(Green Gram),7220.0,0.16250692520775623,1672.5
KALAHANDI,Moong(Green Gram),10044.0,0.2700019912385504,1210.1
MUNGER,Moong(Green Gram),98.0,0.9489795918367347,1600.2
KHORDHA,Moong(Green Gram),135.0,0.21925925925925926,1346.2
SUPAUL,Moong(Green Gram),117.0,1.2222222222222223,1197.7
SARAN,Moong(Green Gram),3.0,0.6666666666666666,1061.0
KHORDHA,Moong(Green Gram),14008.0,0.22200171330668192,1405.9
NAWADA,Moong(Green Gram),1636.0,0.8789731051344744,1032.4
PATIALA,Moong(Green Gram),200.0,1.0,647.7
KHORDHA,Moong(Green Gram),18.0,0.2888888888888889,1405.9
BEGUSARAI,Moong(Green Gram),12.0,0.9166666666666666,1247.0
KALAHANDI,Moong(Green Gram),6839.0,0.3890042403860214,1536.9
SUPAUL,Moong(Green Gram),457.0,0.5076586433260394,1402.7
TIRUNELVELI,Moong(Green Gram),6787.0,0.5942242522469426,1067.2
BARGARH,Moong(Green Gram),12532.0,0.27298116820938395,1357.1
DHENKANAL,Moong(Green Gram),23900.0,0.24811715481171548,1484.3
SAMASTIPUR,Moong(Green Gram),114.0,0.6842105263157895,1207.0
SIWAN,Moong(Green Gram),4.0,0.5,1197.7
BILASPUR,Moong(Green Gram),87.0,0.22988505747126436,1281.2
DHENKANAL,Moong(Green Gram),8910.0,0.15039281705948374,1484.3
SAMASTIPUR,Moong(Green Gram),11879.0,0.5210034514689789,1207.0
RAJNANDGAON,Moong(Green Gram),496.0,0.20766129032258066,1287.2
HARIDWAR,Moong(Green Gram),12.0,0.4166666666666667,1178.9
KENDRAPARA,Moong(Green Gram),22895.0,0.3060013103297663,1291.9
KHORDHA,Moong(Green Gram),2618.0,0.16898395721925133,1330.3
BANKA,Moong(Green Gram),645.0,0.937984496124031,1197.7
DHENKANAL,Moong(Green Gram),296.0,0.12837837837837837,1357.1
DANTEWADA,Moong(Green Gram),347.0,0.6887608069164265,1317.7
KHAGARIA,Moong(Green Gram),110.0,0.6545454545454545,1207.0
MAHASAMUND,Moong(Green Gram),332.0,0.1897590361445783,1420.0
THIRUVALLUR,Moong(Green Gram),4516.0,0.7794508414526129,950.5
SARAN,Moong(Green Gram),1749.0,0.6718124642652945,1069.9
CUTTACK,Moong(Green Gram),1111.0,0.363006300630063,1633.8
DHENKANAL,Moong(Green Gram),1090.0,0.1798165137614679,1357.1
BHADRAK,Moong(Green Gram),3196.0,0.22299749687108888,1648.2
DHENKANAL,Moong(Green Gram),466.0,0.15236051502145923,1357.1
KHORDHA,Moong(Green Gram),12631.0,0.22299897078616102,1291.9
NAWADA,Moong(Green Gram),28.0,0.4642857142857143,907.8
KAIMUR (BHABUA),Moong(Green Gram),4.0,0.5,1097.1
KHORDHA,Moong(Green Gram),654.0,0.21406727828746178,1291.9
BANKA,Moong(Green Gram),1288.0,0.5512422360248447,1402.7
DHARMAPURI,Moong(Green Gram),6637.0,0.46692782883833056,972.0
MAHASAMUND,Moong(Green Gram),3008.0,0.23138297872340424,990.2
KALAHANDI,Moong(Green Gram),2734.0,0.2799926847110461,1210.1
MADHEPURA,Moong(Green Gram),18934.0,0.551019330305271,1402.7
KHORDHA,Moong(Green Gram),9031.0,0.22599933562174732,1346.2
BILASPUR,Moong(Green Gram),31.0,0.22580645161290322,1420.0
KALAHANDI,Moong(Green Gram),6456.0,0.36299566294919455,1536.9
KANDHAMAL,Moong(Green Gram),1.0,0.3,1405.9
RAJNANDGAON,Moong(Green Gram),74.0,0.17567567567567569,1144.5
KAIMUR (BHABUA),Moong(Green Gram),5.0,0.4,889.3
PATNA,Moong(Green Gram),34.0,0.38235294117647056,1402.7
KHORDHA,Moong(Green Gram),50.0,0.384,1536.9
KALAHANDI,Moong(Green Gram),4898.0,0.35,1632.4
SARAN,Moong(Green Gram),3498.0,0.417095483133219,1353.9
PATIALA,Moong(Green Gram),300.0,0.3333333333333333,441.0
BHOJPUR,Moong(Green Gram),19.0,0.47368421052631576,1353.9
BOUDH,Moong(Green Gram),1351.0,0.2560325684678016,1291.9
KRISHNAGIRI,Moong(Green Gram),614.0,0.3957654723127036,1037.6
KHORDHA,Moong(Green Gram),15579.0,0.213999614866166,1210.1
UDAM SINGH NAGAR,Moong(Green Gram),17.0,0.29411764705882354,1734.3
KULLU,Moong(Green Gram),18.0,0.2777777777777778,1381.6
MADHEPURA,Moong(Green Gram),18498.0,0.803005730349227,1197.7
PATIALA,Moong(Green Gram),300.0,0.6666666666666666,405.3
KHORDHA,Moong(Green Gram),1144.0,0.261013986013986,1210.1
KHAGARIA,Moong(Green Gram),1374.0,0.4890829694323144,1207.0
KAIMUR (BHABUA),Moong(Green Gram),35.0,0.6571428571428571,889.3
CUTTACK,Moong(Green Gram),1342.0,0.2959761549925484,1716.9
SAMASTIPUR,Moong(Green Gram),11805.0,0.3410419313850064,1402.7
SURGUJA,Moong(Green Gram),10.0,0.1,906.3
BALANGIR,Moong(Green Gram),7273.0,0.12736147394472708,1097.2
RAJNANDGAON,Moong(Green Gram),788.0,0.2233502538071066,1144.5
BALESHWAR,Moong(Green Gram),969.0,0.3,1538.9
DANTEWADA,Moong(Green Gram),341.0,0.2697947214076246,1281.2
DHARMAPURI,Moong(Green Gram),3606.0,0.41320022185246813,483.4
PATIALA,Moong(Green Gram),200.0,0.5,364.4
BALOD,Moong(Green Gram),141.0,0.20567375886524822,1420.0
DHENKANAL,Moong(Green Gram),1669.0,0.12875973636908328,1097.2
KHORDHA,Moong(Green Gram),17889.0,0.2280004472021913,1536.9
SUPAUL,Moong(Green Gram),15077.0,0.8380314386151091,1069.9
KHORDHA,Moong(Green Gram),12047.0,0.3,1632.4
PASHCHIM CHAMPARAN,Moong(Green Gram),308.0,0.5324675324675324,1207.0
BHOJPUR,Moong(Green Gram),4.0,0.5,1105.8
PATIALA,Moong(Green Gram),200.0,1.0,552.0
KENDRAPARA,Moong(Green Gram),19346.0,0.3199989661945622,1330.3
BOUDH,Moong(Green Gram),2161.0,0.15701064322073116,1291.9
CUTTACK,Moong(Green Gram),34507.0,0.3209986379575159,1633.8
THANJAVUR,Moong(Green Gram),6176.0,0.1327720207253886,483.4
PATNA,Moong(Green Gram),9.0,0.5555555555555556,1402.7
BANKA,Moong(Green Gram),576.0,0.5069444444444444,1402.7
NAWADA,Moong(Green Gram),844.0,0.5521327014218009,1147.8
KHORDHA,Moong(Green Gram),678.0,0.2420353982300885,1632.4
DANTEWADA,Moong(Green Gram),887.0,0.3641488162344983,1281.2
PATIALA,Moong(Green Gram),200.0,0.5,351.7
MUNGER,Moong(Green Gram),149.0,0.5704697986577181,1197.7
CUTTACK,Moong(Green Gram),1.0,0.2,1633.8
BHOJPUR,Moong(Green Gram),70.0,0.5428571428571428,1353.9
JANJGIR-CHAMPA,Moong(Green Gram),216.0,0.2361111111111111,1377.4
THIRUVALLUR,Moong(Green Gram),11801.0,0.727989153461571,1079.7
SIVAGANGA,Moong(Green Gram),45.0,0.2222222222222222,1203.4
KAIMUR (BHABUA),Moong(Green Gram),8.0,0.625,629.2
ARARIA,Moong(Green Gram),7953.0,0.6050546963410034,1353.9
SIVAGANGA,Moong(Green Gram),942.0,0.5435244161358811,922.6
ARARIA,Moong(Green Gram),1029.0,0.5782312925170068,1600.2
PATIALA,Moong(Green Gram),300.0,0.6666666666666666,424.6
KARUR,Moong(Green Gram),175.0,0.8057142857142857,741.9
PATIALA,Moong(Green Gram),200.0,0.5,274.7
BHOJPUR,Moong(Green Gram),29.0,0.5517241379310345,1247.0
KHORDHA,Moong(Green Gram),7716.0,0.21200103680663557,1290.4
SURGUJA,Moong(Green Gram),13.0,0.15384615384615385,1600.1
BOUDH,Moong(Green Gram),748.0,0.14505347593582887,1346.2
DEOGARH,Moong(Green Gram),24.0,0.3416666666666666,1210.1
ARARIA,Moong(Green Gram),7716.0,0.5279937791601866,1052.8
KENDRAPARA,Moong(Green Gram),20701.0,0.3900004830684508,1632.4
BEGUSARAI,Moong(Green Gram),582.0,0.49828178694158076,1105.8
KHAGARIA,Moong(Green Gram),1397.0,0.7551896921975663,1402.7
MADHEPURA,Moong(Green Gram),329.0,0.9057750759878419,1197.7
TIRUNELVELI,Moong(Green Gram),7075.0,0.38303886925795055,348.5
DHARMAPURI,Moong(Green Gram),9023.0,0.4770032140086446,1079.7
PASHCHIM CHAMPARAN,Moong(Green Gram),832.0,0.5180288461538461,1061.0
KHORDHA,Moong(Green Gram),3870.0,0.13501291989664083,1503.4
KANDHAMAL,Moong(Green Gram),5.0,0.18,1346.2
KANGRA,Moong(Green Gram),3.0,0.3333333333333333,1218.4
MAHASAMUND,Moong(Green Gram),430.0,0.15813953488372093,956.6
BALANGIR,Moong(Green Gram),10679.0,0.1724225114711115,1648.2
MADHEPURA,Moong(Green Gram),20982.0,0.7189972357258603,1207.0
BALESHWAR,Moong(Green Gram),1.0,0.4,1538.9
DINDIGUL,Moong(Green Gram),3360.0,0.462202380952381,1365.3
THENI,Moong(Green Gram),310.0,0.8064516129032258,741.9
MADURAI,Moong(Green Gram),13040.0,0.5490030674846625,1079.7
KHORDHA,Moong(Green Gram),14731.0,0.14800081460864842,1716.9
VELLORE,Moong(Green Gram),458.0,0.8056768558951966,741.9
BOUDH,Moong(Green Gram),1214.0,0.16103789126853377,1346.2
CUTTACK,Moong(Green Gram),26809.0,0.32800179044350775,1538.9
UDAM SINGH NAGAR,Moong(Green Gram),15.0,0.4666666666666667,1348.2
SIVAGANGA,Moong(Green Gram),32.0,0.25,636.1
KAIMUR (BHABUA),Moong(Green Gram),118.0,0.6271186440677966,1032.4
DANTEWADA,Moong(Green Gram),943.0,0.28525980911983034,1287.2
KHORDHA,Moong(Green Gram),1658.0,0.16302774427020508,1716.9
BOUDH,Moong(Green Gram),399.0,0.16390977443609023,1405.9
RAJNANDGAON,Moong(Green Gram),93.0,0.1935483870967742,1377.4
MUNGER,Moong(Green Gram),131.0,0.7404580152671756,1402.7
SAMASTIPUR,Moong(Green Gram),42.0,0.5476190476190477,1105.8
BALOD,Moong(Green Gram),149.0,0.28859060402684567,1278.7
SARAN,Moong(Green Gram),4307.0,0.7079173438588344,1105.8
BILASPUR,Moong(Green Gram),15.0,0.26666666666666666,1281.2
KANDHAMAL,Moong(Green Gram),66.0,0.1272727272727273,1291.9
BOUDH,Moong(Green Gram),446.0,0.19103139013452916,1632.4
THENI,Moong(Green Gram),677.0,0.5627769571639586,741.9
KRISHNAGIRI,Moong(Green Gram),682.0,0.5777126099706745,927.9
SIVAGANGA,Moong(Green Gram),138.0,0.5797101449275363,927.9
BOUDH,Moong(Green Gram),2111.0,0.24699194694457602,1405.9
SALEM,Moong(Green Gram),12194.0,0.9135640478924061,1095.2
RAMANATHAPURAM,Moong(Green Gram),482.0,0.27800829875518673,1095.2
KHORDHA,Moong(Green Gram),3684.0,0.15599891422366993,1290.4
KANGRA,Moong(Green Gram),13.0,0.38461538461538464,1248.5
DEOGARH,Moong(Green Gram),382.0,0.3960732984293194,1536.9
DANTEWADA,Moong(Green Gram),1642.0,0.3313032886723508,1287.2
KATIHAR,Moong(Green Gram),219.0,0.5570776255707762,1600.2
SURGUJA,Moong(Green Gram),10.0,0.2,990.2
RAJNANDGAON,Moong(Green Gram),474.0,0.20464135021097046,1317.7
DEOGARH,Moong(Green Gram),52.0,0.25961538461538464,1536.9
KAIMUR (BHABUA),Moong(Green Gram),6.0,0.8333333333333334,1069.9
PERAMBALUR,Moong(Green Gram),22.0,0.6363636363636364,1095.2
THENI,Moong(Green Gram),4600.0,0.46695652173913044,972.0
BANKA,Moong(Green Gram),452.0,0.5132743362831859,1247.0
KHORDHA,Moong(Green Gram),11405.0,0.15800087680841737,1503.4
BOUDH,Moong(Green Gram),1224.0,0.1919934640522876,1405.9
BHOJPUR,Moong(Green Gram),33.0,0.5151515151515151,1402.7
KANDHAMAL,Moong(Green Gram),151.0,0.09271523178807947,1357.1
HARIDWAR,Moong(Green Gram),20.0,0.25,1574.7
KAIMUR (BHABUA),Moong(Green Gram),9.0,0.8888888888888888,1032.4
HARIDWAR,Moong(Green Gram),2.0,0.5,1734.3
BANKA,Moong(Green Gram),605.0,1.0132231404958678,1207.0
KHORDHA,Moong(Green Gram),11067.0,0.15800126502213788,1538.9
THENI,Moong(Green Gram),164.0,0.39634146341463417,1037.6
DEOGARH,Moong(Green Gram),13.0,0.25384615384615383,1210.1
KAIMUR (BHABUA),Moong(Green Gram),81.0,0.6049382716049383,1097.1
BHOJPUR,Moong(Green Gram),2.0,0.5,1207.0
BOUDH,Moong(Green Gram),1110.0,0.14,1346.2
KHORDHA,Moong(Green Gram),2077.0,0.1389985556090515,1538.9
KENDRAPARA,Moong(Green Gram),1.0,0.6,1346.2
KANDHAMAL,Moong(Green Gram),5.0,1.0,1357.1
DANTEWADA,Moong(Green Gram),799.0,0.49937421777221525,1317.7
BEMETARA,Moong(Green Gram),21.0,0.2857142857142857,1377.4
KARUR,Moong(Green Gram),28.0,0.42857142857142855,318.0
KHORDHA,Moong(Green Gram),15008.0,0.17899786780383795,1330.3
BALESHWAR,Moong(Green Gram),3308.0,0.24298669891172914,1102.8
KABIRDHAM,Moong(Green Gram),6.0,0.3333333333333333,1694.3
BEMETARA,Moong(Green Gram),50.0,0.22,1377.4
MADHEPURA,Moong(Green Gram),18064.0,0.4089902568644818,1061.0
TIRUVANNAMALAI,Moong(Green Gram),702.0,0.34472934472934474,928.5
KANDHAMAL,Moong(Green Gram),4.0,0.25,1357.1
JANJGIR-CHAMPA,Moong(Green Gram),322.0,0.22981366459627328,990.2
KENDRAPARA,Moong(Green Gram),23429.0,0.31300098168935936,1346.2
VILLUPURAM,Moong(Green Gram),285.0,0.3368421052631579,1365.3
HARIDWAR,Moong(Green Gram),3.0,0.6666666666666666,1223.9
PASHCHIM CHAMPARAN,Moong(Green Gram),42.0,0.6428571428571429,1247.0
MUNGER,Moong(Green Gram),133.0,0.5413533834586466,1600.2
RAJNANDGAON,Moong(Green Gram),197.0,0.17766497461928935,1287.2
DHARMAPURI,Moong(Green Gram),8728.0,0.5429651695692026,922.6
MUNGER,Moong(Green Gram),98.0,0.5306122448979592,1052.8
BANKA,Moong(Green Gram),713.0,0.5806451612903226,1207.0
DEOGARH,Moong(Green Gram),103.0,0.28640776699029125,1210.1
SAMASTIPUR,Moong(Green Gram),20.0,0.45,1247.0
JANJGIR-CHAMPA,Moong(Green Gram),200.0,0.235,990.2
KANGRA,Moong(Green Gram),6.0,0.5,1034.5
SURGUJA,Moong(Green Gram),93.0,0.1827956989247312,990.2
KANKER,Moong(Green Gram),110.0,0.4,990.2
RUPNAGAR,Moong(Green Gram),200.0,1.0,552.0
VELLORE,Moong(Green Gram),452.0,0.35398230088495575,950.5
NAMAKKAL,Moong(Green Gram),4664.0,0.14386792452830188,741.9
SIWAN,Moong(Green Gram),928.0,0.7219827586206896,1061.0
BALRAMPUR,Moong(Green Gram),32.0,0.21875,1377.4
RAIGARH,Moong(Green Gram),2505.0,0.2842315369261477,990.2
KHORDHA,Moong(Green Gram),11300.0,0.161,1633.8
BALOD,Moong(Green Gram),34.0,0.23529411764705882,1278.7
THANJAVUR,Moong(Green Gram),5607.0,0.13197788478687356,950.5
CUTTACK,Moong(Green Gram),2.0,0.1,1538.9
BEGUSARAI,Moong(Green Gram),98.0,0.5,1105.8
KENDRAPARA,Moong(Green Gram),23214.0,0.33400103385887825,1405.9
MAHASAMUND,Moong(Green Gram),394.0,0.13705583756345177,990.2
BANKA,Moong(Green Gram),1504.0,0.5997340425531915,1600.2
KHORDHA,Moong(Green Gram),1536.0,0.15201822916666666,1633.8
BHOJPUR,Moong(Green Gram),32.0,0.625,1207.0
KABIRDHAM,Moong(Green Gram),10.0,0.2,1420.0
NAWADA,Moong(Green Gram),951.0,0.573080967402734,907.8
KANDHAMAL,Moong(Green Gram),15.0,0.2,1346.2
BALANGIR,Moong(Green Gram),7565.0,0.11980171844018506,1102.8
DANTEWADA,Moong(Green Gram),1059.0,0.279508970727101,990.2
BALODA BAZAR,Moong(Green Gram),15.0,0.2,1278.7
